Id,Condition,Sex,Centroid.Size,Log.Centroid.Size,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,Raw_X1,Raw_Y1,Raw_X2,Raw_Y2,Raw_X3,Raw_Y3,Raw_X4,Raw_Y4,Raw_X5,Raw_Y5,Raw_X6,Raw_Y6,Raw_X7,Raw_Y7,Raw_X8,Raw_Y8,Raw_X9,Raw_Y9,Raw_X10,Raw_Y10,Raw_X11,Raw_Y11,Raw_X12,Raw_Y12,Raw_X13,Raw_Y13,Raw_X14,Raw_Y14,Raw_X15,Raw_Y15
H_118F-WING,hypoxia,F,2.126958191,0.7546928796,-0.2469419946,0.07696832164,-0.2411209609,0.0269514169,-0.2600159593,-0.007098166518,-0.2082605614,-0.05876033291,-0.1932102652,-0.03896084364,-0.1635049002,0.02750181402,-0.133201885,0.09235304829,-0.06341242117,0.02177760129,-0.06703398344,-0.006579243013,0.07669156657,-0.03357687133,0.06281174959,-0.09459982629,0.3115324327,0.1592266773,0.4793983581,0.0551680241,0.4589970737,-0.02887965343,0.1872717506,-0.1914919664,1.201,2.04724,1.1094,1.99177,1.02684,1.99822,0.97266,1.85245,1.02426,1.84084,1.17907,1.84213,1.33129,1.84084,1.25647,1.64347,1.19842,1.62541,1.27324,1.32355,1.14294,1.29646,1.85374,1.03974,1.80085,0.62307,1.62025,0.58824,1.06554,0.97008
H_095F-WING,hypoxia,F,2.139993628,0.7608028512,-0.2492033293,0.07330345223,-0.2398980885,0.02822465928,-0.2575651274,-0.00580188971,-0.2032543182,-0.05820983089,-0.1907784967,-0.04066602998,-0.1618506369,0.02715486416,-0.1397928841,0.09347478022,-0.06011235708,0.01939158194,-0.06390578865,-0.007372915622,0.06974191402,-0.03230933166,0.04800414469,-0.08840170633,0.3140773765,0.1612733722,0.4768173144,0.05439336014,0.4656651245,-0.03230465176,0.1920551526,-0.1921497143,0.82302,1.12875,0.90687,1.07715,0.93396,0.99975,1.09521,1.00749,1.08618,1.05264,1.02297,1.19713,0.95202,1.32871,1.18423,1.34419,1.22035,1.29904,1.45513,1.47061,1.5106,1.35451,1.51189,2.13496,1.91695,2.23171,2.03563,2.08723,1.88341,1.42675
H_026F-WING,hypoxia,F,2.140385625,0.7609860114,-0.2520528032,0.07017226177,-0.2441184185,0.02623965763,-0.2627634021,-0.01114697689,-0.2049496298,-0.05931929314,-0.1943292632,-0.03985768551,-0.1739413782,0.03009164663,-0.1331813201,0.09781963134,-0.06619568526,0.02256034007,-0.06781497565,-0.003344569622,0.08091984086,-0.02991414416,0.07562087576,-0.08392842717,0.311919858,0.1522831704,0.4731758492,0.04609712079,0.4564055353,-0.03517166135,0.2013049169,-0.1825810708,1.16101,0.68757,1.2526,0.71466,1.33645,0.6837,1.42546,0.81786,1.3816,0.83592,1.22809,0.86301,1.07457,0.93396,1.21906,1.09392,1.27453,1.0965,1.29646,1.41901,1.41256,1.4203,0.85527,1.86793,1.04361,2.23558,1.22035,2.21881,1.59316,1.71055
H_050F-WING,hypoxia,F,2.146520458,0.7638481394,-0.2444990762,0.07068738224,-0.2446329102,0.02963117416,-0.2624788659,-0.005638409765,-0.2068672177,-0.0560541943,-0.1925339616,-0.03734162595,-0.1655421266,0.02592321204,-0.1298398771,0.09456168182,-0.06437881958,0.01816561173,-0.06592245109,-0.009783667947,0.07240029921,-0.03347540119,0.06784245072,-0.09774602645,0.3154600046,0.1647024941,0.4778811101,0.05220267673,0.4589788842,-0.02888000448,0.1841325571,-0.1869549028,1.3042,1.97887,1.38805,1.95178,1.4719,1.96468,1.53769,1.81762,1.48996,1.80085,1.3429,1.78795,1.17907,1.76086,1.2913,1.57639,1.34935,1.56091,1.30549,1.26292,1.43965,1.22938,0.73917,0.89913,0.86043,0.49278,1.03845,0.4773,1.54414,0.93267
H_001F-WING,hypoxia,F,2.154102804,0.7673743044,-0.2538927259,0.07288091718,-0.2430158407,0.02799386469,-0.2660801012,-0.005047196907,-0.2070648686,-0.05748469954,-0.1966444441,-0.03929144276,-0.1621784959,0.02932641944,-0.1347673574,0.09647007884,-0.06440555783,0.02165731709,-0.06532985173,-0.008881589104,0.08755279586,-0.0336197733,0.07775907599,-0.09773626909,0.3154032179,0.1617091032,0.4688725842,0.05241368232,0.4527390106,-0.03360743451,0.1910525588,-0.1867829775,1.9492,1.09263,1.88083,1.02039,1.88857,0.93396,1.72216,0.89913,1.72216,0.94428,1.73119,1.1094,1.75183,1.26421,1.54027,1.19971,1.50931,1.14165,1.19713,1.25905,1.14681,1.12875,0.9804,1.86793,0.57663,1.82794,0.51471,1.64992,0.83979,1.0836
H_037F-WING,hypoxia,F,2.160041249,0.7701273184,-0.2527607619,0.07335392872,-0.247277793,0.02754532466,-0.2606669563,-0.01007245925,-0.2060010139,-0.05981892749,-0.1925180261,-0.03893572525,-0.1583587315,0.03122531254,-0.1303430249,0.09097565024,-0.06426750621,0.02555494631,-0.07011938615,-0.006370252903,0.07210961115,-0.03396017591,0.07236421076,-0.09791476681,0.3216650439,0.1616929324,0.4739125458,0.05081970645,0.4557132803,-0.02944193894,0.186548508,-0.1846535548,0.66822,1.13907,0.67596,1.23841,0.64371,1.31839,0.75723,1.43062,0.78819,1.38676,0.86817,1.23841,0.93396,1.11198,1.0707,1.25905,1.05522,1.32742,1.35967,1.39966,1.35451,1.53769,1.91566,0.99975,2.23429,1.2526,2.18785,1.42417,1.59316,1.73506
H_090M-WING,hypoxia,M,2.162178352,0.7711162099,-0.2451083741,0.0684622432,-0.2403457642,0.02548153251,-0.2638217522,-0.007870643285,-0.2072226469,-0.05377717653,-0.195820438,-0.03660804601,-0.1599181391,0.02617541572,-0.1343210217,0.09347865307,-0.06568035222,0.02039296534,-0.06822846074,-0.004460292968,0.07869611345,-0.03135696826,0.07060073997,-0.09466649875,0.3132547471,0.1669437595,0.4778156286,0.05384173726,0.4585669068,-0.03441180504,0.1815328134,-0.1916248758,1.75183,0.92493,1.79569,1.00749,1.87825,1.03845,1.8331,1.18939,1.79182,1.17262,1.65121,1.10424,1.5235,1.01523,1.48996,1.22938,1.52479,1.27066,1.29517,1.4977,1.38676,1.6009,0.63468,1.42933,0.47859,1.83181,0.62049,1.96597,1.30678,1.90921
H_036F-WING,hypoxia,F,2.166269403,0.7730065188,-0.2505674625,0.07132302157,-0.2482023623,0.02897175239,-0.2617483359,-0.0080688519,-0.2084889319,-0.05766292229,-0.1946905053,-0.03896793367,-0.164279661,0.02843081695,-0.1287420745,0.08861242188,-0.06273630513,0.0177511109,-0.06491949125,-0.006158953732,0.07376857134,-0.03336302866,0.06706465387,-0.0897234162,0.3166093248,0.1580370321,0.479925944,0.04965652972,0.4571344512,-0.0317907117,0.1898721846,-0.1770468673,0.67854,1.59961,0.7353,1.67185,0.75723,1.75441,0.91332,1.77634,0.91461,1.72603,0.88494,1.56865,0.87333,1.41772,1.07844,1.46158,1.10424,1.50673,1.38418,1.38289,1.44223,1.49125,1.57768,0.74175,2.00209,0.73143,2.06272,0.90429,1.7686,1.49383
H_093F-WING,hypoxia,F,2.179448264,0.7790717551,-0.245092751,0.07256838997,-0.2371014714,0.0274563558,-0.2597230822,-0.007983994732,-0.207075945,-0.05840014976,-0.1942142526,-0.04004778412,-0.1655103994,0.02815888938,-0.1354284219,0.09963920874,-0.06620323932,0.02297806119,-0.06904069848,-0.006657313606,0.07750378287,-0.03235978555,0.07297861857,-0.1011069135,0.3104185125,0.1670076935,0.4779121441,0.05220231233,0.4579411411,-0.03188283317,0.1826360622,-0.1915721365,1.38418,0.79077,1.46803,0.84495,1.55833,0.82947,1.61509,0.97782,1.56736,0.98814,1.40611,0.98814,1.23712,0.98814,1.33258,1.19197,1.3945,1.21132,1.32226,1.52737,1.46416,1.57639,0.72498,1.82665,0.81399,2.26009,0.99975,2.29105,1.55317,1.87309
H_077F-WING,hypoxia,F,2.183846939,0.7810879726,-0.2507280213,0.07201494719,-0.2443130829,0.02899997758,-0.2692995981,-0.007610359439,-0.2075624417,-0.05762037036,-0.1942340399,-0.0380930168,-0.1626871602,0.02909323055,-0.1272590557,0.09148650985,-0.05853842498,0.02025516424,-0.06214854712,-0.01019101673,0.06825942013,-0.03194211584,0.06170417476,-0.09186301306,0.309309037,0.1576953793,0.479825725,0.04273912133,0.4602398293,-0.02474780729,0.1974321857,-0.1802166306,0.63597,1.2784,0.70047,1.20874,0.70047,1.11198,0.87333,1.09779,0.87333,1.1494,0.84753,1.30936,0.83463,1.46545,1.04619,1.42159,1.07715,1.36225,1.33903,1.48351,1.40095,1.36741,1.54027,2.12206,1.98919,2.12464,2.03692,1.97887,1.75441,1.37515
H_103F-WING,hypoxia,F,2.188457509,0.783196962,-0.2444777962,0.07263866616,-0.2420846145,0.02627606047,-0.2598478433,-0.008667664981,-0.2078864044,-0.058971917,-0.1949076004,-0.03983806429,-0.1618451448,0.0276505572,-0.1283627649,0.09441903603,-0.06552563686,0.02295058683,-0.06803924653,-0.005043729314,0.07618285882,-0.03153781955,0.06061817659,-0.09511000925,0.3125651557,0.1639773112,0.4804224669,0.05380373694,0.4588677176,-0.03014241541,0.1843206761,-0.1924043351,1.96339,1.46416,1.93243,1.56091,1.95049,1.64476,1.81246,1.72216,1.79569,1.67443,1.76344,1.51318,1.7299,1.35322,1.55704,1.46932,1.54672,1.52995,1.2268,1.50544,1.22422,1.64863,0.83592,0.95976,0.41925,1.09908,0.41796,1.28872,0.90816,1.78537
S_004M-WING,standard,M,2.190850353,0.7842897575,-0.248965374,0.07281428703,-0.2443122803,0.02897433188,-0.2654276519,-0.00753125139,-0.2090432291,-0.05955365157,-0.1948387212,-0.04056529579,-0.1663920372,0.02644249522,-0.1317492353,0.0956457124,-0.05498303151,0.02154529625,-0.05713791874,-0.005452734554,0.07727909453,-0.03038779266,0.06772920806,-0.09795813332,0.3106515437,0.1647615593,0.4779333997,0.0510065265,0.4553423474,-0.03094950067,0.1839138857,-0.1887918486,0.61199,1.24718,0.6339,1.15313,0.59782,1.06809,0.73439,0.97017,0.76016,1.01527,0.80397,1.16859,0.86066,1.32835,1.04748,1.18792,1.05006,1.12865,1.34897,1.11061,1.34639,0.96115,1.80378,1.59763,2.19804,1.39535,2.17098,1.21111,1.6234,0.79495
H_022F-WING,hypoxia,F,2.191380319,0.7845316281,-0.2469203797,0.07389619074,-0.2400704317,0.02562963196,-0.2627312545,-0.007372753038,-0.2072454982,-0.0576127377,-0.1954295078,-0.04144463797,-0.1634509266,0.02800830652,-0.1346204991,0.09391614729,-0.06508281074,0.02045845936,-0.06527642668,-0.00583246963,0.07709496968,-0.03146249804,0.06206086338,-0.09184031947,0.316642253,0.1582721563,0.4781613308,0.05236287197,0.4569536471,-0.02948537394,0.189914671,-0.1874929744,1.0707,0.7482,0.99201,0.82044,0.90429,0.82044,0.88236,0.98298,0.92622,0.98427,1.09134,0.95589,1.24615,0.92622,1.19971,1.14294,1.15198,1.1752,1.28227,1.46416,1.15456,1.51189,1.92211,1.66153,1.93114,2.08465,1.75699,2.14786,1.14036,1.86148
H_109F-WING,hypoxia,F,2.194969285,0.7861680534,-0.2439545646,0.07346609564,-0.2398685224,0.02617455532,-0.2642768657,-0.00708174047,-0.2080845749,-0.0582377054,-0.1935602234,-0.03987851179,-0.1730376932,0.02383844631,-0.1276618227,0.08957131196,-0.06202243046,0.02066479218,-0.06204044418,-0.005858947652,0.07361233453,-0.02997060089,0.05875039642,-0.08939696397,0.3176652794,0.1591325106,0.4787164735,0.05217539351,0.4619630177,-0.02817114393,0.1837996398,-0.1864274914,1.64218,2.01241,1.53898,2.0266,1.47964,2.09497,1.3429,1.99951,1.37515,1.95952,1.50157,1.8847,1.62025,1.7557,1.44094,1.64863,1.38418,1.66153,1.26679,1.38289,1.14681,1.44352,1.55317,0.76884,1.24615,0.47601,1.08231,0.55083,0.87849,1.22293
H_073F-WING,hypoxia,F,2.200839332,0.788838802,-0.2469009764,0.07448384219,-0.2412844703,0.02894431465,-0.257375631,-0.007645942615,-0.2045459096,-0.0568665468,-0.1943703724,-0.03870464513,-0.1637933421,0.02820264191,-0.1310045969,0.09433065771,-0.0693677109,0.02083706268,-0.07155920282,-0.006381895113,0.07547785128,-0.03552150934,0.06610735624,-0.09876001972,0.3156564434,0.1610584569,0.4760293956,0.05378143056,0.460031165,-0.02638471464,0.1869000009,-0.1913731333,1.15714,2.10271,1.06683,2.05756,0.97911,2.06401,0.9159,1.91824,0.96105,1.9105,1.1223,1.89631,1.28356,1.87696,1.17649,1.69507,1.11843,1.67959,1.16617,1.35322,1.02813,1.32613,1.75054,0.99975,1.64605,0.58824,1.46803,0.56244,0.92493,1.00749
H_027F-WING,hypoxia,F,2.202824291,0.7897403057,-0.2507904131,0.07043218903,-0.2484806112,0.02857490649,-0.2681014586,-0.006768142563,-0.2069585009,-0.05674221091,-0.1932578868,-0.03758950579,-0.164563786,0.02767000266,-0.1227857026,0.09689718198,-0.06634469837,0.01990521101,-0.06923681253,-0.007480773233,0.08772197895,-0.03411937017,0.07661229772,-0.0993428091,0.3129658712,0.1675386586,0.4716136642,0.04738889451,0.4534259814,-0.03133543673,0.1881800765,-0.1850287958,0.62952,1.52221,0.67983,1.59961,0.68112,1.68862,0.85269,1.717,0.85785,1.6654,0.84108,1.50931,0.84495,1.33129,1.03716,1.41643,1.06167,1.4719,1.39063,1.35064,1.44094,1.48738,1.59961,0.71853,2.03434,0.774,2.08594,0.94428,1.74796,1.52866
H_132F-WING,hypoxia,F,2.209828318,0.7929148281,-0.2479977122,0.06685121816,-0.2433914582,0.02486363903,-0.2567732505,-0.009833509579,-0.2065456466,-0.05784126137,-0.1943036267,-0.03970093494,-0.1658148327,0.0272683983,-0.1282712889,0.09534785179,-0.06402350502,0.02133748177,-0.06565526719,-0.005973558891,0.07141625696,-0.03063364919,0.06010233331,-0.0921176794,0.3172429902,0.1669845262,0.4819363669,0.0506544907,0.4602644025,-0.03634169633,0.1818142382,-0.1808653162,0.93009,1.98532,0.86946,1.91437,0.79335,1.88341,0.79206,1.7299,0.83979,1.73764,0.99072,1.79311,1.15714,1.83568,1.1352,1.62025,1.08876,1.58155,1.25647,1.32355,1.14036,1.24873,1.94662,1.2268,2.00854,0.78561,1.83568,0.68886,1.18165,0.91848
H_081F-WING,hypoxia,F,2.213502131,0.7945759361,-0.2537433909,0.06970542777,-0.2408586526,0.02345180693,-0.2554676208,-0.009219872835,-0.2047001133,-0.06133637147,-0.1926413662,-0.04253032625,-0.1629840848,0.03000759154,-0.1373344752,0.0995343927,-0.06542433747,0.02728420792,-0.06862318076,-0.004102981505,0.07798555927,-0.03150234747,0.06497668897,-0.09585549742,0.3191914221,0.1648872975,0.4773261744,0.04826162109,0.4546572531,-0.03504447181,0.1876401243,-0.1835404766,1.32871,2.04337,1.41772,1.98532,1.49641,1.99435,1.57252,1.85245,1.52479,1.83955,1.35193,1.82536,1.1881,1.81762,1.29259,1.61767,1.36096,1.60348,1.32097,1.27582,1.46545,1.26034,0.74562,0.89784,0.88623,0.48633,1.07715,0.47859,1.56865,0.94299
H_035F-WING,hypoxia,F,2.215875243,0.795647469,-0.247340614,0.07417210416,-0.2468980182,0.02866337862,-0.2616187662,-0.006107960656,-0.2084892376,-0.0585673371,-0.1951727114,-0.03887706874,-0.1688298101,0.02733495078,-0.1298239962,0.09052679587,-0.06420636271,0.02106382136,-0.06566082231,-0.005681517425,0.08110272494,-0.03057200072,0.07009884143,-0.09354055461,0.3096572063,0.1616838404,0.476065486,0.04767159962,0.4560047563,-0.03171143645,0.1951113238,-0.1860586152,1.43191,2.0266,1.33129,2.02015,1.2526,2.04853,1.14294,1.92469,1.1881,1.8976,1.33774,1.84729,1.48222,1.7686,1.33645,1.61509,1.27711,1.61509,1.2397,1.28743,1.09908,1.3042,1.69249,0.80496,1.46029,0.42312,1.28227,0.45795,0.90945,1.01652
S_031M-WING,standard,M,2.218269707,0.7967274805,-0.2444072428,0.07147702385,-0.2403099563,0.02685876601,-0.2647056624,-0.01332136932,-0.2058403205,-0.06204863216,-0.192540599,-0.04158455287,-0.1651692311,0.0259835547,-0.1356260493,0.09980638357,-0.06466172406,0.02267104706,-0.06525118191,-0.004520765132,0.08348809792,-0.02704014622,0.06713937699,-0.09454779519,0.3199357115,0.1709935589,0.4782133718,0.04987789909,0.4514955626,-0.03587092712,0.1782398466,-0.1887340452,0.69961,1.68138,0.67641,1.58475,0.59653,1.51775,0.68543,1.37345,0.72795,1.40695,0.8336,1.52935,0.94827,1.66334,1.04233,1.45075,1.02171,1.39406,1.31805,1.24074,1.23559,1.11061,1.95581,1.48812,2.2019,1.12092,2.08466,0.95987,1.40179,0.8336
H_060F-WING,hypoxia,F,2.224328527,0.7994550846,-0.249548444,0.07453948961,-0.2360241861,0.02713675643,-0.2638313774,-0.007779792341,-0.2100703621,-0.06096906031,-0.1969844089,-0.04158623283,-0.1649229939,0.02853824945,-0.130614354,0.1011964576,-0.06474430674,0.02447742525,-0.067000151,-0.006383258248,0.08680745753,-0.03291429651,0.07819484437,-0.1039006452,0.3097305943,0.1701866984,0.4722745089,0.04875034709,0.4561379483,-0.03086129768,0.1805952306,-0.1904308408,1.18423,0.71466,1.28227,0.76368,1.36999,0.71724,1.46416,0.85656,1.41643,0.8772,1.25002,0.91848,1.07715,0.96363,1.21777,1.13907,1.28614,1.14681,1.28098,1.49383,1.43965,1.50415,0.74562,1.8976,0.94428,2.30267,1.12488,2.30009,1.58671,1.76344
H_048F-WING,hypoxia,F,2.233223079,0.803445869,-0.2484875303,0.07198913421,-0.24289436,0.02840212335,-0.2592257075,-0.004703155188,-0.2134008722,-0.05544993318,-0.1967214145,-0.0362311194,-0.1660309336,0.02706885022,-0.1325534919,0.09329943783,-0.0620278912,0.01906331599,-0.06382039099,-0.007136751158,0.07703958437,-0.03424235217,0.07290478791,-0.0972816497,0.310742952,0.1629024196,0.4725855698,0.04887323212,0.4594168132,-0.02869774516,0.1924728849,-0.1878558073,0.68757,1.68733,0.76368,1.74925,0.78819,1.82794,0.94041,1.83955,0.93783,1.78279,0.8901,1.63315,0.84237,1.47448,1.0707,1.48609,1.10811,1.53124,1.37773,1.35838,1.46803,1.46674,1.45255,0.67983,1.88986,0.61533,1.9879,0.7611,1.80085,1.42933
H_062F-WING,hypoxia,F,2.236060622,0.8047156666,-0.2506247904,0.07710872348,-0.2445781896,0.02845533177,-0.2715340258,-0.005450666526,-0.2079154823,-0.05803790332,-0.1957170937,-0.04036090828,-0.1623308807,0.02838918278,-0.1277696359,0.09231794789,-0.05750653284,0.02180644724,-0.05953375246,-0.006166626984,0.07389649619,-0.0343698362,0.07356336207,-0.1019099719,0.3085551421,0.1625776514,0.47395561,0.05039806518,0.4569326737,-0.02942056362,0.1906070995,-0.1853368729,1.94662,1.69378,1.86535,1.76731,1.86148,1.86406,1.67701,1.86019,1.68217,1.81246,1.72603,1.64734,1.76086,1.48867,1.53898,1.50544,1.50157,1.55575,1.23454,1.40869,1.13649,1.5235,1.12488,0.73272,0.68112,0.68112,0.5934,0.84108,0.81657,1.49383
H_053F-WING,hypoxia,F,2.23666251,0.8049848038,-0.2460352761,0.07119082304,-0.2435253628,0.02761890425,-0.262832005,-0.007603248043,-0.2072525851,-0.05620516245,-0.1961883418,-0.03829509298,-0.1625664793,0.02731839471,-0.1316534524,0.09071009473,-0.06809018731,0.02056834707,-0.06580311739,-0.007484363231,0.07365909638,-0.03289028569,0.06835992055,-0.09415422403,0.314472713,0.1618736221,0.4794093353,0.04905917875,0.4590860289,-0.03201492091,0.1889597131,-0.1796920673,1.07586,1.93372,1.0062,1.86535,0.91848,1.846,0.91848,1.68088,0.96492,1.68862,1.12488,1.72861,1.27711,1.76989,1.2526,1.55962,1.20874,1.51447,1.37128,1.24228,1.26034,1.16101,2.05369,1.12359,2.10658,0.67983,1.94017,0.59469,1.29388,0.83205
S_015M-WING,standard,M,2.241138335,0.806983922,-0.2478890311,0.07573022269,-0.2390104707,0.0262309838,-0.2625846983,-0.01155937938,-0.2066052069,-0.06172823291,-0.1939334082,-0.0413215134,-0.1603339508,0.02771923966,-0.1334432629,0.1017663201,-0.06271588002,0.0207831624,-0.06578201949,-0.005114440867,0.07192406988,-0.03280737251,0.0674112981,-0.0981349149,0.3234364646,0.1662802918,0.4724393164,0.0549535394,0.45525665,-0.03077641571,0.1818301295,-0.1920214901,1.82311,1.42241,1.76513,1.32578,1.78445,1.22786,1.62727,1.1673,1.61696,1.22013,1.6015,1.39149,1.60408,1.568,1.39149,1.45462,1.37731,1.39793,1.06681,1.44947,1.02429,1.30903,0.69832,2.06662,0.29762,1.95195,0.26541,1.75869,0.70991,1.20338
H_024F-WING,hypoxia,F,2.243683423,0.8081189006,-0.2496446562,0.0681739341,-0.2426207275,0.02766236499,-0.2665257772,-0.006883580849,-0.2082340623,-0.05670549073,-0.1947838175,-0.03867904577,-0.167828161,0.02864110686,-0.129845946,0.09510675984,-0.06006513091,0.01827987768,-0.06234047827,-0.006819194124,0.08135887241,-0.03243906598,0.06449042938,-0.09457471056,0.3203531088,0.1613142929,0.4727747028,0.05055737541,0.4562989701,-0.02815930342,0.1866126735,-0.1854753204,1.50028,1.94533,1.56865,1.88341,1.66282,1.88728,1.68733,1.717,1.63702,1.71313,1.47706,1.7428,1.30549,1.75054,1.36741,1.52608,1.41772,1.50028,1.29388,1.19713,1.43191,1.15456,0.63984,0.97653,0.66693,0.5547,0.83592,0.49149,1.45771,0.81399
H_011F-WING,hypoxia,F,2.250730904,0.8112550097,-0.251480819,0.07034794224,-0.2409752219,0.02625586364,-0.2637462098,-0.01052644002,-0.2079235774,-0.06244961142,-0.1948281461,-0.04175842187,-0.1613110587,0.02888867714,-0.1358201059,0.1000748177,-0.06098213233,0.02473140317,-0.0637257667,-0.003940435018,0.0791171031,-0.02969788075,0.07194444732,-0.09507385271,0.3144545863,0.163331073,0.4760139848,0.04880676724,0.456304557,-0.03381900968,0.1829583593,-0.1851708927,0.58308,1.5235,0.6063,1.42417,0.5547,1.34161,0.67983,1.22422,0.7095,1.27066,0.78561,1.42933,0.84366,1.58929,1.01136,1.41901,1.00491,1.35451,1.32613,1.29517,1.30936,1.14811,1.85761,1.72732,2.2201,1.46803,2.17495,1.28227,1.55833,0.94428
H_056F-WING,hypoxia,F,2.252378604,0.8119868151,-0.2525194075,0.07320273266,-0.2454584382,0.02949975337,-0.2651826855,-0.009331557447,-0.2043505256,-0.0619862925,-0.1892306122,-0.04247160754,-0.1620173304,0.02999857433,-0.1370677181,0.1018032774,-0.07084122458,0.02639516015,-0.07359267983,-0.005124489463,0.08595212584,-0.03235966605,0.08178302119,-0.09993930436,0.3158197681,0.1657870712,0.4677002913,0.04299539985,0.4498677624,-0.03526783126,0.1991376531,-0.1832012203,1.77247,0.8127,1.67959,0.77658,1.6267,0.69402,1.45513,0.75207,1.47577,0.80367,1.58542,0.93912,1.69636,1.06941,1.47448,1.11198,1.41643,1.0707,1.18165,1.34935,1.05522,1.26421,1.3042,2.02144,0.89268,2.17624,0.7611,2.0524,0.75981,1.39708
H_120F-WING,hypoxia,F,2.258353172,0.8146358626,-0.2466013869,0.07204419238,-0.243748484,0.02853230685,-0.2635307487,-0.006380533221,-0.2094724279,-0.05867311993,-0.1952377339,-0.03904540414,-0.1632195043,0.02640721393,-0.1289165546,0.09179990642,-0.06106229289,0.02085320885,-0.06237251251,-0.007116953068,0.06783179322,-0.03284328209,0.0684560678,-0.09572834991,0.3106288752,0.1579307572,0.4826933812,0.05107938741,0.462336751,-0.02725524127,0.1822147773,-0.1816040894,1.99693,1.27324,1.9879,1.37128,2.03047,1.45126,1.90534,1.56607,1.87438,1.52092,1.80601,1.37128,1.73248,1.22164,1.5751,1.37773,1.57639,1.44094,1.28098,1.49125,1.27582,1.63315,0.74433,1.04619,0.34959,1.27711,0.39087,1.45513,1.01394,1.8202
S_018M-WING,standard,M,2.263306173,0.8168266526,-0.2462768324,0.07346803389,-0.2372067487,0.02469676698,-0.2677311834,-0.009875125783,-0.2094942084,-0.05911215621,-0.1942492191,-0.04092854844,-0.1585506099,0.02635898308,-0.1312050487,0.09669057576,-0.06348259107,0.01940332332,-0.06867978738,-0.004850117455,0.07461335045,-0.03318604099,0.06505438635,-0.09409878224,0.3216515073,0.1681678298,0.4773105333,0.04989972787,0.4538186941,-0.03114756618,0.1844277575,-0.1854869034,0.77433,0.79881,0.7563,0.90962,0.66482,0.95987,0.75114,1.10932,0.79753,1.08227,0.92508,0.96631,1.03717,0.83747,1.12221,1.05392,1.09257,1.10159,1.37603,1.27166,1.30903,1.39406,2.05631,1.03202,2.29724,1.40308,2.18515,1.55769,1.49327,1.68009
H_070F-WING,hypoxia,F,2.266543813,0.818256122,-0.2502656287,0.07292504136,-0.2378895976,0.02463703917,-0.2597262939,-0.00881455933,-0.2039696211,-0.05918994832,-0.1944495098,-0.04064530711,-0.1626745481,0.02921947132,-0.1392020917,0.09679533256,-0.06624963714,0.02579792343,-0.07019511939,-0.004046844833,0.07617171462,-0.03221106298,0.06818111692,-0.0953627289,0.3130840154,0.1589060006,0.4763143036,0.04974311064,0.4605729218,-0.03228462162,0.1902979752,-0.1854688459,0.58695,1.7815,0.59985,1.66927,0.54051,1.6009,0.65016,1.47061,0.67725,1.50931,0.77013,1.65637,0.84366,1.80085,0.98556,1.61896,0.9675,1.55317,1.28743,1.44481,1.25002,1.30549,1.87825,1.80085,2.21107,1.50544,2.15044,1.32613,1.49641,1.06554
H_072F-WING,hypoxia,F,2.275810779,0.8223363753,-0.2501631619,0.07589347625,-0.2360579071,0.02621168875,-0.2646045897,-0.008361203177,-0.2089042177,-0.0627528755,-0.1941760789,-0.04053721653,-0.1620025277,0.02809822319,-0.1369916528,0.09853633148,-0.06392287378,0.02422089988,-0.0682605175,-0.005896002691,0.08949232319,-0.03297694151,0.07005523664,-0.09857896461,0.3074062506,0.1690272252,0.4781384236,0.04349871902,0.4549238805,-0.03052922432,0.1850674127,-0.1858541354,0.80754,0.91719,0.92493,0.91203,0.97911,0.8256,1.13649,0.90687,1.09908,0.9546,0.97395,1.07328,0.83979,1.17778,1.05264,1.28227,1.11456,1.25131,1.28614,1.57252,1.41385,1.48351,1.0062,2.18785,1.39966,2.4665,1.54285,2.3633,1.68475,1.66927
S_001M-WING,standard,M,2.276449464,0.8226169766,-0.2462709093,0.07159161852,-0.2384261943,0.02446630567,-0.2641802905,-0.01007358131,-0.2087662765,-0.06100546239,-0.192970953,-0.04235541224,-0.1619632175,0.0275935218,-0.1360137507,0.09757007356,-0.06428508405,0.02124010468,-0.06796884985,-0.00481398906,0.08276360981,-0.03043676017,0.067744207,-0.09262969357,0.318238663,0.1662400521,0.4796185367,0.05018781567,0.4561288439,-0.03373202939,0.1763516655,-0.1838425638,0.39554,1.04748,0.45996,0.95987,0.44321,0.86324,0.60813,0.81685,0.62101,0.87097,0.61199,1.0449,0.59267,1.21368,0.81685,1.13251,0.83618,1.07582,1.16859,1.1789,1.20209,1.03717,1.44431,1.82053,1.89139,1.75096,1.93005,1.5564,1.51646,0.96373
