disc,distance,value,area,condition,relativedistance,adjreldistance
MAX_17C_14dec_13.oif,191.417,2079.16,167107.187,cold,120.568,93.26839269
MAX_17C_14dec_13.oif,192.66,2083.528,167107.187,cold,121.811,94.22994643
MAX_17C_14dec_13.oif,193.903,2064.101,167107.187,cold,123.054,95.19150018
MAX_17C_14dec_13.oif,195.146,2124.2,167107.187,cold,124.297,96.15305393
MAX_17C_14dec_13.oif,196.389,2091.515,167107.187,cold,125.54,97.11460767
MAX_17C_14dec_13.oif,197.632,2053.76,167107.187,cold,126.783,98.07616142
MAX_17C_14dec_13.oif,198.875,2020.742,167107.187,cold,128.026,99.03771517
MAX_17C_14dec_13.oif,200.118,2006.732,167107.187,cold,129.269,99.99926891
MAX_17C_14dec_13.oif,201.361,1970.882,167107.187,cold,130.512,100.9608227
MAX_17C_14dec_13.oif,202.604,1988.36,167107.187,cold,131.755,101.9223764
MAX_17C_14dec_13.oif,203.847,1958.332,167107.187,cold,132.998,102.8839302
MAX_17C_14dec_13.oif,205.09,1957.217,167107.187,cold,134.241,103.8454839
MAX_17C_14dec_13.oif,206.333,1920.723,167107.187,cold,135.484,104.8070376
MAX_17C_14dec_13.oif,207.576,1945.143,167107.187,cold,136.727,105.7685914
MAX_17C_14dec_14.oif,0,1988.967,190657.185,cold,-93.223,-67.51441152
MAX_17C_14dec_14.oif,1.243,1922.821,190657.185,cold,-91.98,-66.61420006
MAX_17C_14dec_14.oif,2.486,1918.38,190657.185,cold,-90.737,-65.71398859
MAX_17C_14dec_14.oif,3.729,1899.889,190657.185,cold,-89.494,-64.81377712
MAX_17C_14dec_14.oif,4.972,1872.823,190657.185,cold,-88.251,-63.91356566
MAX_17C_14dec_14.oif,6.215,1872.084,190657.185,cold,-87.008,-63.01335419
MAX_17C_14dec_14.oif,7.458,1857.585,190657.185,cold,-85.765,-62.11314272
MAX_17C_14dec_14.oif,8.701,1909.978,190657.185,cold,-84.522,-61.21293126
MAX_17C_14dec_14.oif,9.944,1910.691,190657.185,cold,-83.279,-60.31271979
MAX_17C_14dec_14.oif,11.187,1903.272,190657.185,cold,-82.036,-59.41250833
MAX_17C_14dec_14.oif,12.43,1966.218,190657.185,cold,-80.793,-58.51229686
MAX_17C_14dec_14.oif,13.673,1958.095,190657.185,cold,-79.55,-57.61208539
MAX_17C_14dec_14.oif,14.916,1987.715,190657.185,cold,-78.307,-56.71187393
MAX_17C_14dec_14.oif,16.159,1942.176,190657.185,cold,-77.064,-55.81166246
MAX_17C_14dec_14.oif,17.402,2007.463,190657.185,cold,-75.821,-54.91145099
MAX_17C_14dec_14.oif,18.645,2088.948,190657.185,cold,-74.578,-54.01123953
MAX_17C_14dec_14.oif,19.888,2061.975,190657.185,cold,-73.335,-53.11102806
MAX_17C_14dec_14.oif,21.13,2134.482,190657.185,cold,-72.093,-52.21154082
MAX_17C_14dec_14.oif,22.373,2130.508,190657.185,cold,-70.85,-51.31132935
MAX_17C_14dec_14.oif,23.616,2102.48,190657.185,cold,-69.607,-50.41111789
MAX_17C_14dec_14.oif,24.859,2113.47,190657.185,cold,-68.364,-49.51090642
MAX_17C_14dec_14.oif,26.102,2132.119,190657.185,cold,-67.121,-48.61069496
MAX_17C_14dec_14.oif,27.345,2144.139,190657.185,cold,-65.878,-47.71048349
MAX_17C_14dec_14.oif,28.588,2131.876,190657.185,cold,-64.635,-46.81027202
MAX_17C_14dec_14.oif,29.831,2128.091,190657.185,cold,-63.392,-45.91006056
MAX_17C_14dec_14.oif,31.074,2142.638,190657.185,cold,-62.149,-45.00984909
MAX_17C_14dec_14.oif,32.317,2164.56,190657.185,cold,-60.906,-44.10963762
MAX_17C_14dec_14.oif,33.56,2181.885,190657.185,cold,-59.663,-43.20942616
MAX_17C_14dec_14.oif,34.803,2205.478,190657.185,cold,-58.42,-42.30921469
MAX_17C_14dec_14.oif,36.046,2232.107,190657.185,cold,-57.177,-41.40900322
MAX_17C_14dec_14.oif,37.289,2237.747,190657.185,cold,-55.934,-40.50879176
MAX_17C_14dec_14.oif,38.532,2280.283,190657.185,cold,-54.691,-39.60858029
MAX_17C_14dec_14.oif,39.775,2302.664,190657.185,cold,-53.448,-38.70836883
MAX_17C_14dec_14.oif,41.018,2325.054,190657.185,cold,-52.205,-37.80815736
MAX_17C_14dec_14.oif,42.261,2313.656,190657.185,cold,-50.962,-36.90794589
MAX_17C_14dec_14.oif,43.504,2326.663,190657.185,cold,-49.719,-36.00773443
MAX_17C_14dec_14.oif,44.747,2356.723,190657.185,cold,-48.476,-35.10752296
MAX_17C_14dec_14.oif,45.99,2356.499,190657.185,cold,-47.233,-34.20731149
MAX_17C_14dec_14.oif,47.233,2346.377,190657.185,cold,-45.99,-33.30710003
MAX_17C_14dec_14.oif,48.476,2311.26,190657.185,cold,-44.747,-32.40688856
MAX_17C_14dec_14.oif,49.719,2369.527,190657.185,cold,-43.504,-31.5066771
MAX_17C_14dec_14.oif,50.962,2339.311,190657.185,cold,-42.261,-30.60646563
MAX_17C_14dec_14.oif,52.205,2262.736,190657.185,cold,-41.018,-29.70625416
MAX_17C_14dec_14.oif,53.448,2289.572,190657.185,cold,-39.775,-28.8060427
MAX_17C_14dec_14.oif,54.691,2265.229,190657.185,cold,-38.532,-27.90583123
MAX_17C_14dec_14.oif,55.934,2245.63,190657.185,cold,-37.289,-27.00561976
MAX_17C_14dec_14.oif,57.177,2239.638,190657.185,cold,-36.046,-26.1054083
MAX_17C_14dec_14.oif,58.42,2268.191,190657.185,cold,-34.803,-25.20519683
MAX_17C_14dec_14.oif,59.662,2323.482,190657.185,cold,-33.561,-24.30570959
MAX_17C_14dec_14.oif,60.905,2307.193,190657.185,cold,-32.318,-23.40549812
MAX_17C_14dec_14.oif,62.148,2314.469,190657.185,cold,-31.075,-22.50528666
MAX_17C_14dec_14.oif,63.391,2384.055,190657.185,cold,-29.832,-21.60507519
MAX_17C_14dec_14.oif,64.634,2358.753,190657.185,cold,-28.589,-20.70486372
MAX_17C_14dec_14.oif,65.877,2405.213,190657.185,cold,-27.346,-19.80465226
MAX_17C_14dec_14.oif,67.12,2433.847,190657.185,cold,-26.103,-18.90444079
MAX_17C_14dec_14.oif,68.363,2465.972,190657.185,cold,-24.86,-18.00422933
MAX_17C_14dec_14.oif,69.606,2419.006,190657.185,cold,-23.617,-17.10401786
MAX_17C_14dec_14.oif,70.849,2465.774,190657.185,cold,-22.374,-16.20380639
MAX_17C_14dec_14.oif,72.092,2431.336,190657.185,cold,-21.131,-15.30359493
MAX_17C_14dec_14.oif,73.335,2493.937,190657.185,cold,-19.888,-14.40338346
MAX_17C_14dec_14.oif,74.578,2482.526,190657.185,cold,-18.645,-13.50317199
MAX_17C_14dec_14.oif,75.821,2447.423,190657.185,cold,-17.402,-12.60296053
MAX_17C_14dec_14.oif,77.064,2529.114,190657.185,cold,-16.159,-11.70274906
MAX_17C_14dec_14.oif,78.307,2597.026,190657.185,cold,-14.916,-10.8025376
MAX_17C_14dec_14.oif,79.55,2604.399,190657.185,cold,-13.673,-9.902326129
MAX_17C_14dec_14.oif,80.793,2565.053,190657.185,cold,-12.43,-9.002114663
MAX_17C_14dec_14.oif,82.036,2583.262,190657.185,cold,-11.187,-8.101903197
MAX_17C_14dec_14.oif,83.279,2535.469,190657.185,cold,-9.944,-7.20169173
MAX_17C_14dec_14.oif,84.522,2477.344,190657.185,cold,-8.701,-6.301480264
MAX_17C_14dec_14.oif,85.765,2393.574,190657.185,cold,-7.458,-5.401268798
MAX_17C_14dec_14.oif,87.008,2407.838,190657.185,cold,-6.215,-4.501057331
MAX_17C_14dec_14.oif,88.251,2386.348,190657.185,cold,-4.972,-3.600845865
MAX_17C_14dec_14.oif,89.494,2430.738,190657.185,cold,-3.729,-2.700634399
MAX_17C_14dec_14.oif,90.737,2421.674,190657.185,cold,-2.486,-1.800422933
MAX_17C_14dec_14.oif,91.98,2542.248,190657.185,cold,-1.243,-0.9002114663
MAX_17C_14dec_14.oif,93.223,2673.791,190657.185,cold,0,0
MAX_17C_14dec_14.oif,94.466,2596.997,190657.185,cold,1.243,0.9002114663
MAX_17C_14dec_14.oif,95.709,2522.521,190657.185,cold,2.486,1.800422933
MAX_17C_14dec_14.oif,96.952,2448.316,190657.185,cold,3.729,2.700634399
MAX_17C_14dec_14.oif,98.195,2364.634,190657.185,cold,4.972,3.600845865
MAX_17C_14dec_14.oif,99.438,2334.755,190657.185,cold,6.215,4.501057331
MAX_17C_14dec_14.oif,100.68,2330.182,190657.185,cold,7.457,5.400544573
MAX_17C_14dec_14.oif,101.923,2385.227,190657.185,cold,8.7,6.300756039
MAX_17C_14dec_14.oif,103.166,2382.773,190657.185,cold,9.943,7.200967506
MAX_17C_14dec_14.oif,104.409,2337.678,190657.185,cold,11.186,8.101178972
MAX_17C_14dec_14.oif,105.652,2300.198,190657.185,cold,12.429,9.001390438
MAX_17C_14dec_14.oif,106.895,2289.814,190657.185,cold,13.672,9.901601904
MAX_17C_14dec_14.oif,108.138,2382.931,190657.185,cold,14.915,10.80181337
MAX_17C_14dec_14.oif,109.381,2393.73,190657.185,cold,16.158,11.70202484
MAX_17C_14dec_14.oif,110.624,2374.081,190657.185,cold,17.401,12.6022363
MAX_17C_14dec_14.oif,111.867,2328.702,190657.185,cold,18.644,13.50244777
MAX_17C_14dec_14.oif,113.11,2370.825,190657.185,cold,19.887,14.40265924
MAX_17C_14dec_14.oif,114.353,2421.387,190657.185,cold,21.13,15.3028707
MAX_17C_14dec_14.oif,115.596,2356.063,190657.185,cold,22.373,16.20308217
MAX_17C_14dec_14.oif,116.839,2321.259,190657.185,cold,23.616,17.10329363
MAX_17C_14dec_14.oif,118.082,2292.803,190657.185,cold,24.859,18.0035051
MAX_17C_14dec_14.oif,119.325,2353.338,190657.185,cold,26.102,18.90371657
MAX_17C_14dec_14.oif,120.568,2387.82,190657.185,cold,27.345,19.80392803
MAX_17C_14dec_14.oif,121.811,2387.421,190657.185,cold,28.588,20.7041395
MAX_17C_14dec_14.oif,123.054,2410.384,190657.185,cold,29.831,21.60435097
MAX_17C_14dec_14.oif,124.297,2425.36,190657.185,cold,31.074,22.50456243
MAX_17C_14dec_14.oif,125.54,2379.727,190657.185,cold,32.317,23.4047739
MAX_17C_14dec_14.oif,126.783,2441.026,190657.185,cold,33.56,24.30498537
MAX_17C_14dec_14.oif,128.026,2431.629,190657.185,cold,34.803,25.20519683
MAX_17C_14dec_14.oif,129.269,2363.195,190657.185,cold,36.046,26.1054083
MAX_17C_14dec_14.oif,130.512,2352.572,190657.185,cold,37.289,27.00561976
MAX_17C_14dec_14.oif,131.755,2345.518,190657.185,cold,38.532,27.90583123
MAX_17C_14dec_14.oif,132.998,2320.499,190657.185,cold,39.775,28.8060427
MAX_17C_14dec_14.oif,134.241,2262.839,190657.185,cold,41.018,29.70625416
MAX_17C_14dec_14.oif,135.484,2270.807,190657.185,cold,42.261,30.60646563
MAX_17C_14dec_14.oif,136.727,2240.755,190657.185,cold,43.504,31.5066771
MAX_17C_14dec_14.oif,137.97,2178.52,190657.185,cold,44.747,32.40688856
MAX_17C_14dec_14.oif,139.212,2187.456,190657.185,cold,45.989,33.3063758
MAX_17C_14dec_14.oif,140.455,2145.536,190657.185,cold,47.232,34.20658727
MAX_17C_14dec_14.oif,141.698,2116.485,190657.185,cold,48.475,35.10679874
MAX_17C_14dec_14.oif,142.941,2112.999,190657.185,cold,49.718,36.0070102
MAX_17C_14dec_14.oif,144.184,2182.221,190657.185,cold,50.961,36.90722167
MAX_17C_14dec_14.oif,145.427,2153.647,190657.185,cold,52.204,37.80743313
MAX_17C_14dec_14.oif,146.67,2194.862,190657.185,cold,53.447,38.7076446
MAX_17C_14dec_14.oif,147.913,2166.243,190657.185,cold,54.69,39.60785607
MAX_17C_14dec_14.oif,149.156,2082.449,190657.185,cold,55.933,40.50806753
MAX_17C_14dec_14.oif,150.399,2061.705,190657.185,cold,57.176,41.408279
MAX_17C_14dec_14.oif,151.642,2069.913,190657.185,cold,58.419,42.30849047
MAX_17C_14dec_14.oif,152.885,2019.792,190657.185,cold,59.662,43.20870193
MAX_17C_14dec_14.oif,154.128,2025.688,190657.185,cold,60.905,44.1089134
MAX_17C_14dec_14.oif,155.371,2034.359,190657.185,cold,62.148,45.00912487
MAX_17C_14dec_14.oif,156.614,2074.72,190657.185,cold,63.391,45.90933633
MAX_17C_14dec_14.oif,157.857,2142.209,190657.185,cold,64.634,46.8095478
MAX_17C_14dec_14.oif,159.1,2028.406,190657.185,cold,65.877,47.70975926
MAX_17C_14dec_14.oif,160.343,1964.548,190657.185,cold,67.12,48.60997073
MAX_17C_14dec_14.oif,161.586,1950.275,190657.185,cold,68.363,49.5101822
MAX_17C_14dec_14.oif,162.829,1982.266,190657.185,cold,69.606,50.41039366
MAX_17C_14dec_14.oif,164.072,1976.208,190657.185,cold,70.849,51.31060513
MAX_17C_14dec_14.oif,165.315,1968.871,190657.185,cold,72.092,52.2108166
MAX_17C_14dec_14.oif,166.558,1965.329,190657.185,cold,73.335,53.11102806
MAX_17C_14dec_14.oif,167.801,1975.424,190657.185,cold,74.578,54.01123953
MAX_17C_14dec_14.oif,169.044,1988.696,190657.185,cold,75.821,54.91145099
MAX_17C_14dec_14.oif,170.287,1970.044,190657.185,cold,77.064,55.81166246
MAX_17C_14dec_14.oif,171.53,1900.115,190657.185,cold,78.307,56.71187393
MAX_17C_14dec_14.oif,172.773,1898.998,190657.185,cold,79.55,57.61208539
MAX_17C_14dec_14.oif,174.016,1914.516,190657.185,cold,80.793,58.51229686
MAX_17C_14dec_14.oif,175.259,1978.561,190657.185,cold,82.036,59.41250833
MAX_17C_14dec_14.oif,176.502,2034.975,190657.185,cold,83.279,60.31271979
MAX_17C_14dec_14.oif,177.745,2050.714,190657.185,cold,84.522,61.21293126
MAX_17C_14dec_14.oif,178.988,2018.969,190657.185,cold,85.765,62.11314272
MAX_17C_14dec_14.oif,180.23,2086.753,190657.185,cold,87.007,63.01262997
MAX_17C_14dec_14.oif,181.473,2057.889,190657.185,cold,88.25,63.91284143
MAX_17C_14dec_14.oif,182.716,2098.253,190657.185,cold,89.493,64.8130529
MAX_17C_14dec_14.oif,183.959,2143.67,190657.185,cold,90.736,65.71326437
MAX_17C_14dec_14.oif,185.202,2083.101,190657.185,cold,91.979,66.61347583
MAX_17C_14dec_14.oif,186.445,2001.721,190657.185,cold,93.222,67.5136873
MAX_17C_14dec_14.oif,187.688,1937.638,190657.185,cold,94.465,68.41389876
MAX_17C_14dec_14.oif,188.931,1986.787,190657.185,cold,95.708,69.31411023
MAX_17C_14dec_14.oif,190.174,2007.372,190657.185,cold,96.951,70.2143217
MAX_17C_14dec_14.oif,191.417,2018.359,190657.185,cold,98.194,71.11453316
MAX_17C_14dec_14.oif,192.66,2006.929,190657.185,cold,99.437,72.01474463
MAX_17C_14dec_14.oif,193.903,1959.572,190657.185,cold,100.68,72.9149561
MAX_17C_14dec_14.oif,195.146,1930.331,190657.185,cold,101.923,73.81516756
MAX_17C_14dec_14.oif,196.389,1870.494,190657.185,cold,103.166,74.71537903
MAX_17C_14dec_14.oif,197.632,1892.822,190657.185,cold,104.409,75.61559049
MAX_17C_14dec_14.oif,198.875,1894.075,190657.185,cold,105.652,76.51580196
MAX_17C_14dec_14.oif,200.118,1891.519,190657.185,cold,106.895,77.41601343
MAX_17C_14dec_14.oif,201.361,1886.803,190657.185,cold,108.138,78.31622489
MAX_17C_14dec_14.oif,202.604,1971.226,190657.185,cold,109.381,79.21643636
MAX_17C_14dec_14.oif,203.847,1977.588,190657.185,cold,110.624,80.11664783
MAX_17C_14dec_14.oif,205.09,1980.083,190657.185,cold,111.867,81.01685929
MAX_17C_14dec_14.oif,206.333,1994.766,190657.185,cold,113.11,81.91707076
MAX_17C_14dec_14.oif,207.576,1968.335,190657.185,cold,114.353,82.81728222
MAX_17C_14dec_14.oif,208.819,1940.758,190657.185,cold,115.596,83.71749369
MAX_17C_14dec_16.oif,0,1672.773,101876.953,cold,-62.148,-61.57283969
MAX_17C_14dec_16.oif,1.243,1689.046,101876.953,cold,-60.905,-60.34134327
MAX_17C_14dec_16.oif,2.486,1713.238,101876.953,cold,-59.662,-59.10984685
MAX_17C_14dec_16.oif,3.729,1759.34,101876.953,cold,-58.419,-57.87835042
MAX_17C_14dec_16.oif,4.972,1792.443,101876.953,cold,-57.176,-56.646854
MAX_17C_14dec_16.oif,6.215,1734.548,101876.953,cold,-55.933,-55.41535758
MAX_17C_14dec_16.oif,7.458,1739.503,101876.953,cold,-54.69,-54.18386115
MAX_17C_14dec_16.oif,8.701,1782.022,101876.953,cold,-53.447,-52.95236473
MAX_17C_14dec_16.oif,9.944,1767.885,101876.953,cold,-52.204,-51.7208683
MAX_17C_14dec_16.oif,11.187,1788.984,101876.953,cold,-50.961,-50.48937188
MAX_17C_14dec_16.oif,12.43,1814.956,101876.953,cold,-49.718,-49.25787546
MAX_17C_14dec_16.oif,13.673,1826.086,101876.953,cold,-48.475,-48.02637903
MAX_17C_14dec_16.oif,14.916,1840.598,101876.953,cold,-47.232,-46.79488261
MAX_17C_14dec_16.oif,16.159,1875.005,101876.953,cold,-45.989,-45.56338619
MAX_17C_14dec_16.oif,17.402,1921.903,101876.953,cold,-44.746,-44.33188976
MAX_17C_14dec_16.oif,18.645,1972.38,101876.953,cold,-43.503,-43.10039334
MAX_17C_14dec_16.oif,19.888,1964.062,101876.953,cold,-42.26,-41.86889692
MAX_17C_14dec_16.oif,21.13,1973.197,101876.953,cold,-41.018,-40.63839124
MAX_17C_14dec_16.oif,22.373,1947.807,101876.953,cold,-39.775,-39.40689481
MAX_17C_14dec_16.oif,23.616,1989.894,101876.953,cold,-38.532,-38.17539839
MAX_17C_14dec_16.oif,24.859,2008.207,101876.953,cold,-37.289,-36.94390197
MAX_17C_14dec_16.oif,26.102,2057.245,101876.953,cold,-36.046,-35.71240554
MAX_17C_14dec_16.oif,27.345,2060.286,101876.953,cold,-34.803,-34.48090912
MAX_17C_14dec_16.oif,28.588,1995.693,101876.953,cold,-33.56,-33.24941269
MAX_17C_14dec_16.oif,29.831,1987.342,101876.953,cold,-32.317,-32.01791627
MAX_17C_14dec_16.oif,31.074,2026.35,101876.953,cold,-31.074,-30.78641985
MAX_17C_14dec_16.oif,32.317,2032.439,101876.953,cold,-29.831,-29.55492342
MAX_17C_14dec_16.oif,33.56,2068.917,101876.953,cold,-28.588,-28.323427
MAX_17C_14dec_16.oif,34.803,2053.08,101876.953,cold,-27.345,-27.09193058
MAX_17C_14dec_16.oif,36.046,2062.874,101876.953,cold,-26.102,-25.86043415
MAX_17C_14dec_16.oif,37.289,2084.592,101876.953,cold,-24.859,-24.62893773
MAX_17C_14dec_16.oif,38.532,2044.102,101876.953,cold,-23.616,-23.39744131
MAX_17C_14dec_16.oif,39.775,2073.496,101876.953,cold,-22.373,-22.16594488
MAX_17C_14dec_16.oif,41.018,2105.932,101876.953,cold,-21.13,-20.93444846
MAX_17C_14dec_16.oif,42.261,2088.118,101876.953,cold,-19.887,-19.70295203
MAX_17C_14dec_16.oif,43.504,2132.699,101876.953,cold,-18.644,-18.47145561
MAX_17C_14dec_16.oif,44.747,2259.674,101876.953,cold,-17.401,-17.23995919
MAX_17C_14dec_16.oif,45.99,2206.701,101876.953,cold,-16.158,-16.00846276
MAX_17C_14dec_16.oif,47.233,2210.844,101876.953,cold,-14.915,-14.77696634
MAX_17C_14dec_16.oif,48.476,2212.467,101876.953,cold,-13.672,-13.54546992
MAX_17C_14dec_16.oif,49.719,2263.415,101876.953,cold,-12.429,-12.31397349
MAX_17C_14dec_16.oif,50.962,2331.063,101876.953,cold,-11.186,-11.08247707
MAX_17C_14dec_16.oif,52.205,2323.211,101876.953,cold,-9.943,-9.850980644
MAX_17C_14dec_16.oif,53.448,2343.11,101876.953,cold,-8.7,-8.619484221
MAX_17C_14dec_16.oif,54.691,2365.88,101876.953,cold,-7.457,-7.387987797
MAX_17C_14dec_16.oif,55.934,2348.195,101876.953,cold,-6.214,-6.156491373
MAX_17C_14dec_16.oif,57.177,2399.271,101876.953,cold,-4.971,-4.92499495
MAX_17C_14dec_16.oif,58.42,2349.802,101876.953,cold,-3.728,-3.693498526
MAX_17C_14dec_16.oif,59.662,2364.365,101876.953,cold,-2.486,-2.462992847
MAX_17C_14dec_16.oif,60.905,2394.086,101876.953,cold,-1.243,-1.231496424
MAX_17C_14dec_16.oif,62.148,2429.27,101876.953,cold,0,0
MAX_17C_14dec_16.oif,63.391,2403.067,101876.953,cold,1.243,1.231496424
MAX_17C_14dec_16.oif,64.634,2308.69,101876.953,cold,2.486,2.462992847
MAX_17C_14dec_16.oif,65.877,2345.58,101876.953,cold,3.729,3.694489271
MAX_17C_14dec_16.oif,67.12,2302.028,101876.953,cold,4.972,4.925985695
MAX_17C_14dec_16.oif,68.363,2224.452,101876.953,cold,6.215,6.157482119
MAX_17C_14dec_16.oif,69.606,2208.773,101876.953,cold,7.458,7.388978542
MAX_17C_14dec_16.oif,70.849,2197.545,101876.953,cold,8.701,8.620474966
MAX_17C_14dec_16.oif,72.092,2180.168,101876.953,cold,9.944,9.85197139
MAX_17C_14dec_16.oif,73.335,2196.956,101876.953,cold,11.187,11.08346781
MAX_17C_14dec_16.oif,74.578,2193.061,101876.953,cold,12.43,12.31496424
MAX_17C_14dec_16.oif,75.821,2157.359,101876.953,cold,13.673,13.54646066
MAX_17C_14dec_16.oif,77.064,2129.634,101876.953,cold,14.916,14.77795708
MAX_17C_14dec_16.oif,78.307,2125.715,101876.953,cold,16.159,16.00945351
MAX_17C_14dec_16.oif,79.55,2086.077,101876.953,cold,17.402,17.24094993
MAX_17C_14dec_16.oif,80.793,2098.518,101876.953,cold,18.645,18.47244636
MAX_17C_14dec_16.oif,82.036,2057.162,101876.953,cold,19.888,19.70394278
MAX_17C_14dec_16.oif,83.279,2087.248,101876.953,cold,21.131,20.9354392
MAX_17C_14dec_16.oif,84.522,2042.4,101876.953,cold,22.374,22.16693563
MAX_17C_14dec_16.oif,85.765,2004.495,101876.953,cold,23.617,23.39843205
MAX_17C_14dec_16.oif,87.008,2023.175,101876.953,cold,24.86,24.62992847
MAX_17C_14dec_16.oif,88.251,1975.828,101876.953,cold,26.103,25.8614249
MAX_17C_14dec_16.oif,89.494,1932.557,101876.953,cold,27.346,27.09292132
MAX_17C_14dec_16.oif,90.737,1967.723,101876.953,cold,28.589,28.32441775
MAX_17C_14dec_16.oif,91.98,1983.569,101876.953,cold,29.832,29.55591417
MAX_17C_14dec_16.oif,93.223,1967.553,101876.953,cold,31.075,30.78741059
MAX_17C_14dec_16.oif,94.466,1988.964,101876.953,cold,32.318,32.01890702
MAX_17C_14dec_16.oif,95.709,1999.14,101876.953,cold,33.561,33.25040344
MAX_17C_14dec_16.oif,96.952,1950.604,101876.953,cold,34.804,34.48189986
MAX_17C_14dec_16.oif,98.195,1895.171,101876.953,cold,36.047,35.71339629
MAX_17C_14dec_16.oif,99.438,1874.986,101876.953,cold,37.29,36.94489271
MAX_17C_14dec_16.oif,100.68,1880.311,101876.953,cold,38.532,38.17539839
MAX_17C_14dec_16.oif,101.923,1849.177,101876.953,cold,39.775,39.40689481
MAX_17C_14dec_16.oif,103.166,1847.46,101876.953,cold,41.018,40.63839124
MAX_17C_14dec_16.oif,104.409,1846.088,101876.953,cold,42.261,41.86988766
MAX_17C_14dec_16.oif,105.652,1839.552,101876.953,cold,43.504,43.10138408
MAX_17C_14dec_16.oif,106.895,1857.949,101876.953,cold,44.747,44.33288051
MAX_17C_14dec_16.oif,108.138,1883.672,101876.953,cold,45.99,45.56437693
MAX_17C_14dec_16.oif,109.381,1910.039,101876.953,cold,47.233,46.79587336
MAX_17C_14dec_16.oif,110.624,1951.935,101876.953,cold,48.476,48.02736978
MAX_17C_14dec_16.oif,111.867,1946.798,101876.953,cold,49.719,49.2588662
MAX_17C_14dec_16.oif,113.11,1874.826,101876.953,cold,50.962,50.49036263
MAX_17C_14dec_16.oif,114.353,1845.366,101876.953,cold,52.205,51.72185905
MAX_17C_14dec_16.oif,115.596,1813.432,101876.953,cold,53.448,52.95335547
MAX_17C_14dec_16.oif,116.839,1824.682,101876.953,cold,54.691,54.1848519
MAX_17C_14dec_16.oif,118.082,1781.616,101876.953,cold,55.934,55.41634832
MAX_17C_14dec_16.oif,119.325,1753.833,101876.953,cold,57.177,56.64784475
MAX_17C_14dec_16.oif,120.568,1765.691,101876.953,cold,58.42,57.87934117
MAX_17C_14dec_16.oif,121.811,1769.251,101876.953,cold,59.663,59.11083759
MAX_17C_14dec_16.oif,123.054,1730.476,101876.953,cold,60.906,60.34233402
MAX_17C_14dec_16.oif,124.297,1776.515,101876.953,cold,62.149,61.57383044
MAX_17C_14dec_16.oif,125.54,1712.499,101876.953,cold,63.392,62.80532686
MAX_17C_14dec_16.oif,126.783,1677.276,101876.953,cold,64.635,64.03682329
MAX_17C_14dec_16.oif,128.026,1656.079,101876.953,cold,65.878,65.26831971
MAX_17C_14dec_16.oif,129.269,1587.537,101876.953,cold,67.121,66.49981613
MAX_17C_14dec_16.oif,130.512,1565.303,101876.953,cold,68.364,67.73131256
MAX_17C_14dec_16.oif,131.755,1598.319,101876.953,cold,69.607,68.96280898
MAX_17C_14dec_16.oif,132.998,1621.987,101876.953,cold,70.85,70.19430541
MAX_17C_14dec_16.oif,134.241,1559.265,101876.953,cold,72.093,71.42580183
MAX_17C_14dec_16.oif,135.484,1544.509,101876.953,cold,73.336,72.65729825
MAX_17C_14dec_16.oif,136.727,1548.203,101876.953,cold,74.579,73.88879468
MAX_17C_14dec_16.oif,137.97,1544.867,101876.953,cold,75.822,75.1202911
MAX_17C_14dec_16.oif,139.212,1552.816,101876.953,cold,77.064,76.35079678
MAX_17C_14dec_16.oif,140.455,1559.985,101876.953,cold,78.307,77.5822932
MAX_17C_14dec_16.oif,141.698,1542.731,101876.953,cold,79.55,78.81378963
MAX_17C_14dec_16.oif,142.941,1544.311,101876.953,cold,80.793,80.04528605
MAX_17C_14dec_16.oif,144.184,1533.26,101876.953,cold,82.036,81.27678247
MAX_17C_14dec_16.oif,145.427,1519.596,101876.953,cold,83.279,82.5082789
MAX_17C_14dec_16.oif,146.67,1540.487,101876.953,cold,84.522,83.73977532
